lote;x;y
0018;251336.094942245;7237060.03866232
0018;251337.094942245;7237060.03866232
0018;251338.094942245;7237060.03866232
0018;251339.094942245;7237060.03866232
0018;251340.094942245;7237060.03866232
0018;251341.094942245;7237060.03866232
0018;251342.094942245;7237060.03866232
0018;251343.094942245;7237060.03866232
0018;251344.094942245;7237060.03866232
0018;251345.094942245;7237060.03866232
0018;251346.094942245;7237060.03866232
0018;251347.094942245;7237060.03866232
0018;251348.094942245;7237060.03866232
0018;251335.094942245;7237059.03866232
0018;251336.094942245;7237059.03866232
0018;251337.094942245;7237059.03866232
0018;251338.094942245;7237059.03866232
0018;251339.094942245;7237059.03866232
0018;251340.094942245;7237059.03866232
0018;251341.094942245;7237059.03866232
0018;251342.094942245;7237059.03866232
0018;251343.094942245;7237059.03866232
0018;251344.094942245;7237059.03866232
0018;251345.094942245;7237059.03866232
0018;251346.094942245;7237059.03866232
0018;251347.094942245;7237059.03866232
0018;251348.094942245;7237059.03866232
0018;251335.094942245;7237058.03866232
0018;251336.094942245;7237058.03866232
0018;251337.094942245;7237058.03866232
0018;251338.094942245;7237058.03866232
0018;251339.094942245;7237058.03866232
0018;251340.094942245;7237058.03866232
0018;251341.094942245;7237058.03866232
0018;251342.094942245;7237058.03866232
0018;251343.094942245;7237058.03866232
0018;251344.094942245;7237058.03866232
0018;251345.094942245;7237058.03866232
0018;251346.094942245;7237058.03866232
0018;251347.094942245;7237058.03866232
0018;251348.094942245;7237058.03866232
0018;251335.094942245;7237057.03866232
0018;251336.094942245;7237057.03866232
0018;251337.094942245;7237057.03866232
0018;251338.094942245;7237057.03866232
0018;251339.094942245;7237057.03866232
0018;251340.094942245;7237057.03866232
0018;251341.094942245;7237057.03866232
0018;251342.094942245;7237057.03866232
0018;251343.094942245;7237057.03866232
0018;251344.094942245;7237057.03866232
0018;251345.094942245;7237057.03866232
0018;251346.094942245;7237057.03866232
0018;251347.094942245;7237057.03866232
0018;251348.094942245;7237057.03866232
0018;251335.094942245;7237056.03866232
0018;251336.094942245;7237056.03866232
0018;251337.094942245;7237056.03866232
0018;251338.094942245;7237056.03866232
0018;251339.094942245;7237056.03866232
0018;251340.094942245;7237056.03866232
0018;251341.094942245;7237056.03866232
0018;251342.094942245;7237056.03866232
0018;251343.094942245;7237056.03866232
0018;251344.094942245;7237056.03866232
0018;251345.094942245;7237056.03866232
0018;251346.094942245;7237056.03866232
0018;251347.094942245;7237056.03866232
0018;251348.094942245;7237056.03866232
0018;251335.094942245;7237055.03866232
0018;251336.094942245;7237055.03866232
0018;251337.094942245;7237055.03866232
0018;251338.094942245;7237055.03866232
0018;251339.094942245;7237055.03866232
0018;251340.094942245;7237055.03866232
0018;251341.094942245;7237055.03866232
0018;251342.094942245;7237055.03866232
0018;251343.094942245;7237055.03866232
0018;251344.094942245;7237055.03866232
0018;251345.094942245;7237055.03866232
0018;251346.094942245;7237055.03866232
0018;251347.094942245;7237055.03866232
0018;251348.094942245;7237055.03866232
0018;251335.094942245;7237054.03866232
0018;251336.094942245;7237054.03866232
0018;251337.094942245;7237054.03866232
0018;251338.094942245;7237054.03866232
0018;251339.094942245;7237054.03866232
0018;251340.094942245;7237054.03866232
0018;251341.094942245;7237054.03866232
0018;251342.094942245;7237054.03866232
0018;251343.094942245;7237054.03866232
0018;251344.094942245;7237054.03866232
0018;251345.094942245;7237054.03866232
0018;251346.094942245;7237054.03866232
0018;251347.094942245;7237054.03866232
0018;251348.094942245;7237054.03866232
0018;251335.094942245;7237053.03866232
0018;251336.094942245;7237053.03866232
0018;251337.094942245;7237053.03866232
0018;251338.094942245;7237053.03866232
0018;251339.094942245;7237053.03866232
0018;251340.094942245;7237053.03866232
0018;251341.094942245;7237053.03866232
0018;251342.094942245;7237053.03866232
0018;251343.094942245;7237053.03866232
0018;251344.094942245;7237053.03866232
0018;251345.094942245;7237053.03866232
0018;251346.094942245;7237053.03866232
0018;251347.094942245;7237053.03866232
0018;251348.094942245;7237053.03866232
0018;251335.094942245;7237052.03866232
0018;251336.094942245;7237052.03866232
0018;251337.094942245;7237052.03866232
0018;251338.094942245;7237052.03866232
0018;251339.094942245;7237052.03866232
0018;251340.094942245;7237052.03866232
0018;251341.094942245;7237052.03866232
0018;251342.094942245;7237052.03866232
0018;251343.094942245;7237052.03866232
0018;251344.094942245;7237052.03866232
0018;251345.094942245;7237052.03866232
0018;251346.094942245;7237052.03866232
0018;251347.094942245;7237052.03866232
0018;251348.094942245;7237052.03866232
0018;251335.094942245;7237051.03866232
0018;251336.094942245;7237051.03866232
0018;251337.094942245;7237051.03866232
0018;251338.094942245;7237051.03866232
0018;251339.094942245;7237051.03866232
0018;251340.094942245;7237051.03866232
0018;251341.094942245;7237051.03866232
0018;251342.094942245;7237051.03866232
0018;251343.094942245;7237051.03866232
0018;251344.094942245;7237051.03866232
0018;251345.094942245;7237051.03866232
0018;251346.094942245;7237051.03866232
0018;251347.094942245;7237051.03866232
0018;251348.094942245;7237051.03866232
0018;251335.094942245;7237050.03866232
0018;251336.094942245;7237050.03866232
0018;251337.094942245;7237050.03866232
0018;251338.094942245;7237050.03866232
0018;251339.094942245;7237050.03866232
0018;251340.094942245;7237050.03866232
0018;251341.094942245;7237050.03866232
0018;251342.094942245;7237050.03866232
0018;251343.094942245;7237050.03866232
0018;251344.094942245;7237050.03866232
0018;251345.094942245;7237050.03866232
0018;251346.094942245;7237050.03866232
0018;251347.094942245;7237050.03866232
0018;251348.094942245;7237050.03866232
0018;251335.094942245;7237049.03866232
0018;251336.094942245;7237049.03866232
0018;251337.094942245;7237049.03866232
0018;251338.094942245;7237049.03866232
0018;251339.094942245;7237049.03866232
0018;251340.094942245;7237049.03866232
0018;251341.094942245;7237049.03866232
0018;251342.094942245;7237049.03866232
0018;251343.094942245;7237049.03866232
0018;251344.094942245;7237049.03866232
0018;251345.094942245;7237049.03866232
0018;251346.094942245;7237049.03866232
0018;251347.094942245;7237049.03866232
0018;251348.094942245;7237049.03866232
0018;251335.094942245;7237048.03866232
0018;251336.094942245;7237048.03866232
0018;251337.094942245;7237048.03866232
0018;251338.094942245;7237048.03866232
0018;251339.094942245;7237048.03866232
0018;251340.094942245;7237048.03866232
0018;251341.094942245;7237048.03866232
0018;251342.094942245;7237048.03866232
0018;251343.094942245;7237048.03866232
0018;251344.094942245;7237048.03866232
0018;251345.094942245;7237048.03866232
0018;251346.094942245;7237048.03866232
0018;251347.094942245;7237048.03866232
0018;251348.094942245;7237048.03866232
0018;251335.094942245;7237047.03866232
0018;251336.094942245;7237047.03866232
0018;251337.094942245;7237047.03866232
0018;251338.094942245;7237047.03866232
0018;251339.094942245;7237047.03866232
0018;251340.094942245;7237047.03866232
0018;251341.094942245;7237047.03866232
0018;251342.094942245;7237047.03866232
0018;251343.094942245;7237047.03866232
0018;251344.094942245;7237047.03866232
0018;251345.094942245;7237047.03866232
0018;251346.094942245;7237047.03866232
0018;251347.094942245;7237047.03866232
0018;251348.094942245;7237047.03866232
0018;251335.094942245;7237046.03866232
0018;251336.094942245;7237046.03866232
0018;251337.094942245;7237046.03866232
0018;251338.094942245;7237046.03866232
0018;251339.094942245;7237046.03866232
0018;251340.094942245;7237046.03866232
0018;251341.094942245;7237046.03866232
0018;251342.094942245;7237046.03866232
0018;251343.094942245;7237046.03866232
0018;251344.094942245;7237046.03866232
0018;251345.094942245;7237046.03866232
0018;251346.094942245;7237046.03866232
0018;251347.094942245;7237046.03866232
0018;251348.094942245;7237046.03866232
0018;251335.094942245;7237045.03866232
0018;251336.094942245;7237045.03866232
0018;251337.094942245;7237045.03866232
0018;251338.094942245;7237045.03866232
0018;251339.094942245;7237045.03866232
0018;251340.094942245;7237045.03866232
0018;251341.094942245;7237045.03866232
0018;251342.094942245;7237045.03866232
0018;251343.094942245;7237045.03866232
0018;251344.094942245;7237045.03866232
0018;251345.094942245;7237045.03866232
0018;251346.094942245;7237045.03866232
0018;251347.094942245;7237045.03866232
0018;251348.094942245;7237045.03866232
0018;251335.094942245;7237044.03866232
0018;251336.094942245;7237044.03866232
0018;251337.094942245;7237044.03866232
0018;251338.094942245;7237044.03866232
0018;251339.094942245;7237044.03866232
0018;251340.094942245;7237044.03866232
0018;251341.094942245;7237044.03866232
0018;251342.094942245;7237044.03866232
0018;251343.094942245;7237044.03866232
0018;251344.094942245;7237044.03866232
0018;251345.094942245;7237044.03866232
0018;251346.094942245;7237044.03866232
0018;251347.094942245;7237044.03866232
0018;251348.094942245;7237044.03866232
003B;251300.094942245;7237063.03866232
003B;251301.094942245;7237063.03866232
003B;251302.094942245;7237063.03866232
003B;251303.094942245;7237063.03866232
003B;251304.094942245;7237063.03866232
003B;251305.094942245;7237063.03866232
003B;251306.094942245;7237063.03866232
003B;251307.094942245;7237063.03866232
003B;251308.094942245;7237063.03866232
003B;251309.094942245;7237063.03866232
003B;251310.094942245;7237063.03866232
003B;251311.094942245;7237063.03866232
003B;251312.094942245;7237063.03866232
003B;251313.094942245;7237063.03866232
003B;251314.094942245;7237063.03866232
003B;251315.094942245;7237063.03866232
003B;251316.094942245;7237063.03866232
003B;251317.094942245;7237063.03866232
003B;251318.094942245;7237063.03866232
003B;251319.094942245;7237063.03866232
003B;251320.094942245;7237063.03866232
003B;251321.094942245;7237063.03866232
003B;251322.094942245;7237063.03866232
003B;251323.094942245;7237063.03866232
003B;251324.094942245;7237063.03866232
003B;251325.094942245;7237063.03866232
003B;251326.094942245;7237063.03866232
003B;251327.094942245;7237063.03866232
003B;251328.094942245;7237063.03866232
003B;251329.094942245;7237063.03866232
003B;251330.094942245;7237063.03866232
003B;251331.094942245;7237063.03866232
003B;251332.094942245;7237063.03866232
003B;251333.094942245;7237063.03866232
003B;251334.094942245;7237063.03866232
003B;251300.094942245;7237062.03866232
003B;251301.094942245;7237062.03866232
003B;251302.094942245;7237062.03866232
003B;251303.094942245;7237062.03866232
003B;251304.094942245;7237062.03866232
003B;251305.094942245;7237062.03866232
003B;251306.094942245;7237062.03866232
003B;251307.094942245;7237062.03866232
003B;251308.094942245;7237062.03866232
003B;251309.094942245;7237062.03866232
003B;251310.094942245;7237062.03866232
003B;251311.094942245;7237062.03866232
003B;251312.094942245;7237062.03866232
003B;251313.094942245;7237062.03866232
003B;251314.094942245;7237062.03866232
003B;251315.094942245;7237062.03866232
003B;251316.094942245;7237062.03866232
003B;251317.094942245;7237062.03866232
003B;251318.094942245;7237062.03866232
003B;251319.094942245;7237062.03866232
003B;251320.094942245;7237062.03866232
003B;251321.094942245;7237062.03866232
003B;251322.094942245;7237062.03866232
003B;251323.094942245;7237062.03866232
003B;251324.094942245;7237062.03866232
003B;251325.094942245;7237062.03866232
003B;251326.094942245;7237062.03866232
003B;251327.094942245;7237062.03866232
003B;251328.094942245;7237062.03866232
003B;251329.094942245;7237062.03866232
003B;251330.094942245;7237062.03866232
003B;251331.094942245;7237062.03866232
003B;251332.094942245;7237062.03866232
003B;251333.094942245;7237062.03866232
003B;251334.094942245;7237062.03866232
003B;251300.094942245;7237061.03866232
003B;251301.094942245;7237061.03866232
003B;251302.094942245;7237061.03866232
003B;251303.094942245;7237061.03866232
003B;251304.094942245;7237061.03866232
003B;251305.094942245;7237061.03866232
003B;251306.094942245;7237061.03866232
003B;251307.094942245;7237061.03866232
003B;251308.094942245;7237061.03866232
003B;251309.094942245;7237061.03866232
003B;251310.094942245;7237061.03866232
003B;251311.094942245;7237061.03866232
003B;251312.094942245;7237061.03866232
003B;251313.094942245;7237061.03866232
003B;251314.094942245;7237061.03866232
003B;251315.094942245;7237061.03866232
003B;251316.094942245;7237061.03866232
003B;251317.094942245;7237061.03866232
003B;251318.094942245;7237061.03866232
003B;251319.094942245;7237061.03866232
003B;251320.094942245;7237061.03866232
003B;251321.094942245;7237061.03866232
003B;251322.094942245;7237061.03866232
003B;251323.094942245;7237061.03866232
003B;251324.094942245;7237061.03866232
003B;251325.094942245;7237061.03866232
003B;251326.094942245;7237061.03866232
003B;251327.094942245;7237061.03866232
003B;251328.094942245;7237061.03866232
003B;251329.094942245;7237061.03866232
003B;251330.094942245;7237061.03866232
003B;251331.094942245;7237061.03866232
003B;251332.094942245;7237061.03866232
003B;251333.094942245;7237061.03866232
003B;251334.094942245;7237061.03866232
003B;251300.094942245;7237060.03866232
003B;251301.094942245;7237060.03866232
003B;251302.094942245;7237060.03866232
003B;251303.094942245;7237060.03866232
003B;251304.094942245;7237060.03866232
003B;251305.094942245;7237060.03866232
